time_s,voltage_V
-7.899999999999999537e-07,-2.000000000000000042e-02
-7.889999999999999844e-07,2.000000000000000042e-02
-7.879999999999999093e-07,2.000000000000000042e-02
-7.869999999999999400e-07,0.000000000000000000e+00
-7.859999999999999708e-07,0.000000000000000000e+00
-7.850000000000000015e-07,0.000000000000000000e+00
-7.839999999999999264e-07,0.000000000000000000e+00
-7.829999999999999572e-07,-2.000000000000000042e-02
-7.819999999999999879e-07,0.000000000000000000e+00
-7.809999999999999128e-07,0.000000000000000000e+00
-7.799999999999999435e-07,0.000000000000000000e+00
-7.789999999999999743e-07,0.000000000000000000e+00
-7.780000000000000050e-07,0.000000000000000000e+00
-7.769999999999999299e-07,0.000000000000000000e+00
-7.759999999999999606e-07,-2.000000000000000042e-02
-7.749999999999999914e-07,-2.000000000000000042e-02
-7.739999999999999163e-07,2.000000000000000042e-02
-7.729999999999999470e-07,2.000000000000000042e-02
-7.719999999999999778e-07,2.000000000000000042e-02
-7.709999999999999026e-07,2.000000000000000042e-02
-7.699999999999999334e-07,2.000000000000000042e-02
-7.689999999999999641e-07,0.000000000000000000e+00
-7.679999999999999949e-07,0.000000000000000000e+00
-7.669999999999999198e-07,2.000000000000000042e-02
-7.659999999999999505e-07,4.000000000000000083e-02
-7.649999999999999813e-07,2.000000000000000042e-02
-7.639999999999999061e-07,2.000000000000000042e-02
-7.629999999999999369e-07,4.000000000000000083e-02
-7.619999999999999676e-07,2.000000000000000042e-02
-7.609999999999999984e-07,2.000000000000000042e-02
-7.599999999999999233e-07,-4.000000000000000083e-02
-7.589999999999999540e-07,0.000000000000000000e+00
-7.579999999999999848e-07,0.000000000000000000e+00
-7.569999999999999096e-07,0.000000000000000000e+00
-7.559999999999999404e-07,-2.000000000000000042e-02
-7.549999999999999711e-07,2.000000000000000042e-02
-7.539999999999998960e-07,0.000000000000000000e+00
-7.529999999999999268e-07,0.000000000000000000e+00
-7.519999999999999575e-07,0.000000000000000000e+00
-7.509999999999999883e-07,2.000000000000000042e-02
-7.499999999999999131e-07,0.000000000000000000e+00
-7.489999999999999439e-07,2.000000000000000042e-02
-7.479999999999999746e-07,2.000000000000000042e-02
-7.470000000000000054e-07,0.000000000000000000e+00
-7.459999999999999302e-07,0.000000000000000000e+00
-7.449999999999999610e-07,0.000000000000000000e+00
-7.439999999999999917e-07,0.000000000000000000e+00
-7.429999999999999166e-07,0.000000000000000000e+00
-7.419999999999999474e-07,0.000000000000000000e+00
-7.409999999999999781e-07,2.000000000000000042e-02
-7.399999999999999030e-07,2.000000000000000042e-02
-7.389999999999999337e-07,0.000000000000000000e+00
-7.379999999999999645e-07,0.000000000000000000e+00
-7.369999999999999952e-07,0.000000000000000000e+00
-7.359999999999999201e-07,-5.999999999999999778e-02
-7.349999999999999509e-07,0.000000000000000000e+00
-7.339999999999999816e-07,0.000000000000000000e+00
-7.329999999999999065e-07,2.000000000000000042e-02
-7.319999999999999372e-07,0.000000000000000000e+00
-7.309999999999999680e-07,0.000000000000000000e+00
-7.299999999999999987e-07,2.000000000000000042e-02
-7.289999999999999236e-07,0.000000000000000000e+00
-7.279999999999999544e-07,2.000000000000000042e-02
-7.269999999999999851e-07,0.000000000000000000e+00
-7.259999999999999100e-07,0.000000000000000000e+00
-7.249999999999999407e-07,0.000000000000000000e+00
-7.239999999999999715e-07,0.000000000000000000e+00
-7.229999999999998963e-07,0.000000000000000000e+00
-7.219999999999999271e-07,4.000000000000000083e-02
-7.209999999999999578e-07,0.000000000000000000e+00
-7.199999999999999886e-07,-2.000000000000000042e-02
-7.189999999999999135e-07,2.000000000000000042e-02
-7.179999999999999442e-07,0.000000000000000000e+00
-7.169999999999999750e-07,2.000000000000000042e-02
-7.160000000000000057e-07,2.000000000000000042e-02
-7.149999999999999306e-07,2.000000000000000042e-02
-7.139999999999999613e-07,0.000000000000000000e+00
-7.129999999999999921e-07,0.000000000000000000e+00
-7.119999999999999170e-07,2.000000000000000042e-02
-7.109999999999999477e-07,2.000000000000000042e-02
-7.099999999999999785e-07,0.000000000000000000e+00
-7.089999999999999033e-07,2.000000000000000042e-02
-7.079999999999999341e-07,0.000000000000000000e+00
-7.069999999999999648e-07,2.000000000000000042e-02
-7.059999999999998897e-07,0.000000000000000000e+00
-7.049999999999999205e-07,2.000000000000000042e-02
-7.039999999999999512e-07,0.000000000000000000e+00
-7.029999999999999820e-07,0.000000000000000000e+00
-7.019999999999999068e-07,0.000000000000000000e+00
-7.009999999999999376e-07,2.000000000000000042e-02
-6.999999999999999683e-07,2.000000000000000042e-02
-6.989999999999999991e-07,0.000000000000000000e+00
-6.979999999999999239e-07,0.000000000000000000e+00
-6.969999999999999547e-07,-2.000000000000000042e-02
-6.959999999999999854e-07,-2.000000000000000042e-02
